Hotel,Hotel Latitude,Hotel Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Greenwich Hotel,40.71987580077512,-74.00994926691055,Thom Browne,40.71925699425601,-74.00838913928574,Men's Store
Greenwich Hotel,40.71987580077512,-74.00994926691055,Jungsik,40.718694630954566,-74.00906972656956,Korean Restaurant
Greenwich Hotel,40.71987580077512,-74.00994926691055,Greenwich Hotel,40.71987580077512,-74.00994926691055,Hotel
Greenwich Hotel,40.71987580077512,-74.00994926691055,Terroir,40.71875173530803,-74.0101154077084,Wine Bar
Greenwich Hotel,40.71987580077512,-74.00994926691055,Verve Wine,40.7214149307276,-74.01011697942397,Wine Shop
Greenwich Hotel,40.71987580077512,-74.00994926691055,Wolfgang's Steakhouse,40.7212523742067,-74.01009900910319,Steakhouse
Greenwich Hotel,40.71987580077512,-74.00994926691055,Bubby's,40.719932193721725,-74.00857160255461,American Restaurant
Greenwich Hotel,40.71987580077512,-74.00994926691055,Shibui Spa,40.719913006252725,-74.01027510235791,Spa
Greenwich Hotel,40.71987580077512,-74.00994926691055,sweetgreen,40.721335334514734,-74.00970108342335,Salad Place
Greenwich Hotel,40.71987580077512,-74.00994926691055,Shinola Flagship Tribeca,40.71935923518359,-74.00949610220019,Men's Store
Greenwich Hotel,40.71987580077512,-74.00994926691055,Smith & Mills,40.720088623166546,-74.00987583373329,American Restaurant
Greenwich Hotel,40.71987580077512,-74.00994926691055,Brandy Library,40.719952,-74.007412,Whisky Bar
Greenwich Hotel,40.71987580077512,-74.00994926691055,Tribeca Film Center,40.71960372705133,-74.01027284346776,Indie Theater
Greenwich Hotel,40.71987580077512,-74.00994926691055,Imagine Swimming - Tribeca Flagship,40.71915935893815,-74.01074147959824,Gym Pool
Greenwich Hotel,40.71987580077512,-74.00994926691055,Flywheel Sports,40.72192,-74.00969,Cycle Studio
Greenwich Hotel,40.71987580077512,-74.00994926691055,Issey Miyake,40.719936428425854,-74.00874234292073,Boutique
Greenwich Hotel,40.71987580077512,-74.00994926691055,Kaffe 1668,40.72084943226936,-74.01001528573674,Coffee Shop
Greenwich Hotel,40.71987580077512,-74.00994926691055,American Cut,40.71915,-74.00994,Steakhouse
Greenwich Hotel,40.71987580077512,-74.00994926691055,Pier 25 - Hudson River Park,40.72019260471762,-74.01295032920208,Park
Greenwich Hotel,40.71987580077512,-74.00994926691055,Tribeca Grill,40.7195485688156,-74.01023432493034,American Restaurant
Greenwich Hotel,40.71987580077512,-74.00994926691055,Zutto Japanese American Pub,40.7185655837561,-74.00891273768076,Noodle House
Greenwich Hotel,40.71987580077512,-74.00994926691055,Yves,40.720168533106396,-74.00996536016464,New American Restaurant
Greenwich Hotel,40.71987580077512,-74.00994926691055,Muse Paintbar,40.71770052447933,-74.01054908193836,Art Gallery
Greenwich Hotel,40.71987580077512,-74.00994926691055,Pier 25 Playground,40.71999594614378,-74.01293785952063,Playground
Greenwich Hotel,40.71987580077512,-74.00994926691055,Sarabeth's,40.71815153811206,-74.01048036392802,American Restaurant
Greenwich Hotel,40.71987580077512,-74.00994926691055,Pier 26 - Hudson River Park,40.72094711352765,-74.0129479765892,Park
Greenwich Hotel,40.71987580077512,-74.00994926691055,Thalassa,40.71935289615691,-74.00966108192478,Greek Restaurant
Greenwich Hotel,40.71987580077512,-74.00994926691055,i-Plaza Nail & Spa,40.72029752295717,-74.01023163435853,Spa
Greenwich Hotel,40.71987580077512,-74.00994926691055,Laughing Man Coffee & Tea,40.7173944529165,-74.01010324607125,Coffee Shop
Greenwich Hotel,40.71987580077512,-74.00994926691055,Cafe Atelier,40.719726,-74.00856,Café
Greenwich Hotel,40.71987580077512,-74.00994926691055,Playing Mantis,40.71986531739122,-74.00764214097352,Toy / Game Store
Greenwich Hotel,40.71987580077512,-74.00994926691055,Gotan,40.719217148322926,-74.00664210319519,Café
Greenwich Hotel,40.71987580077512,-74.00994926691055,Taymour Grahne Gallery,40.721706,-74.008896,Art Gallery
Greenwich Hotel,40.71987580077512,-74.00994926691055,Sushi Azabu,40.72235543459842,-74.00974954506063,Sushi Restaurant
Greenwich Hotel,40.71987580077512,-74.00994926691055,Terra Wine Bar,40.7192683,-74.0065046,Wine Bar
Greenwich Hotel,40.71987580077512,-74.00994926691055,Hudson Wine And Spirits,40.722012826008644,-74.00820486879545,Wine Shop
Greenwich Hotel,40.71987580077512,-74.00994926691055,J.Crew,40.717350930983535,-74.00882542133331,Clothing Store
Greenwich Hotel,40.71987580077512,-74.00994926691055,Walker's,40.71980919292731,-74.00685377052856,Burger Joint
Greenwich Hotel,40.71987580077512,-74.00994926691055,Otte,40.71991808482237,-74.0078845553236,Boutique
Greenwich Hotel,40.71987580077512,-74.00994926691055,Pier 25 Skate Plaza,40.71975334681898,-74.0126978460811,Skate Park
Greenwich Hotel,40.71987580077512,-74.00994926691055,Il Mattone,40.720754,-74.008944,Pizza Place
Greenwich Hotel,40.71987580077512,-74.00994926691055,juice press,40.72204798485456,-74.00974323937518,Vegetarian / Vegan Restaurant
Greenwich Hotel,40.71987580077512,-74.00994926691055,Scalini Fedeli,40.71722617263501,-74.00943297013102,Italian Restaurant
Greenwich Hotel,40.71987580077512,-74.00994926691055,City Vineyard,40.72119308612802,-74.01292115449905,Wine Bar
Greenwich Hotel,40.71987580077512,-74.00994926691055,Tribeca Dog Run,40.7215093949059,-74.01236056740973,Dog Run
Greenwich Hotel,40.71987580077512,-74.00994926691055,TriBeCa MedSpa,40.719807,-74.008312,Spa
Greenwich Hotel,40.71987580077512,-74.00994926691055,Big City Fishing @ Hudson River Park,40.72038808151,-74.01322156190872,River
Greenwich Hotel,40.71987580077512,-74.00994926691055,Sweet Lily,40.71914305111835,-74.00653736323514,Spa
Greenwich Hotel,40.71987580077512,-74.00994926691055,Tracy Anderson Studio,40.7214917913738,-74.01008236633213,Gym / Fitness Center
Greenwich Hotel,40.71987580077512,-74.00994926691055,Mr. Chow,40.71999109966471,-74.00863361842076,Chinese Restaurant
Greenwich Hotel,40.71987580077512,-74.00994926691055,Zona Tribeca,40.718794,-74.0104,Mexican Restaurant
Greenwich Hotel,40.71987580077512,-74.00994926691055,Lovely Bridal Shop,40.71733528313445,-74.00994623242163,Bridal Shop
Greenwich Hotel,40.71987580077512,-74.00994926691055,American Whiskey,40.71892639175016,-74.00672015035789,Gastropub
Greenwich Hotel,40.71987580077512,-74.00994926691055,The Hideaway,40.717439834311854,-74.01038397100862,American Restaurant
Greenwich Hotel,40.71987580077512,-74.00994926691055,Gigino Trattoria,40.71730020080447,-74.01068799174669,Italian Restaurant
Greenwich Hotel,40.71987580077512,-74.00994926691055,Hudson River Park Basketball Court,40.71876291567449,-74.01298522707998,Basketball Court
Greenwich Hotel,40.71987580077512,-74.00994926691055,Tribeca Skate Park,40.719432436121856,-74.01270358433756,Skate Park
Greenwich Hotel,40.71987580077512,-74.00994926691055,Pier 25 Water Park,40.7201,-74.013073,Playground
citizenM Bowery,40.720599497806894,-73.99357438087463,Elizabeth Street Garden,40.72213773713652,-73.99474431471144,Garden
citizenM Bowery,40.720599497806894,-73.99357438087463,Thai Diner,40.720739,-73.995631,Thai Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,Stick With Me,40.721304,-73.995474,Chocolate Shop
citizenM Bowery,40.720599497806894,-73.99357438087463,citizenM Bowery,40.720599497806894,-73.99357438087463,Hotel
citizenM Bowery,40.720599497806894,-73.99357438087463,Cocoron,40.72074246031966,-73.99522619851668,Noodle House
citizenM Bowery,40.720599497806894,-73.99357438087463,Bowery Ballroom,40.72032836818677,-73.99333511789582,Rock Club
citizenM Bowery,40.720599497806894,-73.99357438087463,Pacific Aquarium & Pet,40.719723258018995,-73.9914960577259,Pet Store
citizenM Bowery,40.720599497806894,-73.99357438087463,Green Fingers Market,40.72141988961301,-73.99290113809617,Flower Shop
citizenM Bowery,40.720599497806894,-73.99357438087463,Freemans,40.72183686195003,-73.99245120080575,American Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,Wine Therapy,40.720938728207216,-73.99490063730431,Wine Shop
citizenM Bowery,40.720599497806894,-73.99357438087463,Saigon Vietnamese Sandwich Deli,40.72008468921707,-73.99574823660616,Sandwich Place
citizenM Bowery,40.720599497806894,-73.99357438087463,Banzarbar,40.721855822044745,-73.9924421035345,Cocktail Bar
citizenM Bowery,40.720599497806894,-73.99357438087463,Parisi Bakery Delicatessen,40.721091,-73.995596,Sandwich Place
citizenM Bowery,40.720599497806894,-73.99357438087463,Cocoron,40.720229518846686,-73.99296820163727,Japanese Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,The Boil,40.719725568161635,-73.99305352157174,Seafood Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,Mother's Ruin,40.721382,-73.995059,Cocktail Bar
citizenM Bowery,40.720599497806894,-73.99357438087463,Peasant,40.72172197017359,-73.99445044122072,Italian Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,Café Integral,40.72037154061112,-73.99504775460237,Coffee Shop
citizenM Bowery,40.720599497806894,-73.99357438087463,Sel Rrose,40.72000590419239,-73.99391233921051,Cocktail Bar
citizenM Bowery,40.720599497806894,-73.99357438087463,Fig. 19,40.71950950480725,-73.9934256420598,Speakeasy
citizenM Bowery,40.720599497806894,-73.99357438087463,CloudM Rooftop Bar,40.72061472889455,-73.99353724290425,Hotel Bar
citizenM Bowery,40.720599497806894,-73.99357438087463,Anne Et Valentin,40.72244670158337,-73.9934210411995,Optical Shop
citizenM Bowery,40.720599497806894,-73.99357438087463,The Garret,40.71975673135888,-73.99501026337138,Cocktail Bar
citizenM Bowery,40.720599497806894,-73.99357438087463,Egg Shop,40.72043055915065,-73.99497719620648,Breakfast Spot
citizenM Bowery,40.720599497806894,-73.99357438087463,Credo Beauty,40.722618263978745,-73.99386770912511,Cosmetics Shop
citizenM Bowery,40.720599497806894,-73.99357438087463,Gem,40.719176332125755,-73.99272190512065,New American Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,Dixon Place,40.72048264263154,-73.99265555932467,Bar
citizenM Bowery,40.720599497806894,-73.99357438087463,Jadis,40.72093779022683,-73.99107143734521,Wine Bar
citizenM Bowery,40.720599497806894,-73.99357438087463,The Nolitan Hotel,40.7205772,-73.9953391,Hotel
citizenM Bowery,40.720599497806894,-73.99357438087463,The Hideout Chai Bar,40.72095427490927,-73.99114471295613,Tea Room
citizenM Bowery,40.720599497806894,-73.99357438087463,Bluestone Lane Cafe,40.720604,-73.994399,Café
citizenM Bowery,40.720599497806894,-73.99357438087463,Epistrophy,40.721253499561605,-73.9956515046584,Café
citizenM Bowery,40.720599497806894,-73.99357438087463,Little Rascal,40.72078334747492,-73.99501380305635,Turkish Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,PlantShed,40.722513,-73.993434,Coffee Shop
citizenM Bowery,40.720599497806894,-73.99357438087463,Commend,40.72137297392557,-73.99135978632427,Record Shop
citizenM Bowery,40.720599497806894,-73.99357438087463,Ceci-Cela,40.72014467306667,-73.99320591154226,Bakery
citizenM Bowery,40.720599497806894,-73.99357438087463,Attaboy,40.71898117410041,-73.99154017207253,Speakeasy
citizenM Bowery,40.720599497806894,-73.99357438087463,New Museum,40.722353820596624,-73.99302452802658,Art Museum
citizenM Bowery,40.720599497806894,-73.99357438087463,Two Hands,40.719729,-73.996097,Café
citizenM Bowery,40.720599497806894,-73.99357438087463,Rintintin,40.72119962704805,-73.99471987162924,Middle Eastern Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,Wayan,40.721418717754695,-73.99505313547525,Indonesian Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,Cha Cha Matcha,40.72022924528182,-73.99614084440196,Tea Room
citizenM Bowery,40.720599497806894,-73.99357438087463,Café Habana,40.72279551055975,-73.9942170775005,Cuban Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,Quan Sushi,40.72032290661409,-73.99625708634245,Sushi Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,VMV Skin-Specialist Boutique,40.72246617347391,-73.99511678570589,Spa
citizenM Bowery,40.720599497806894,-73.99357438087463,Aēsop,40.722817,-73.993969,Cosmetics Shop
citizenM Bowery,40.720599497806894,-73.99357438087463,Lombardi's Coal Oven Pizza,40.721636254430805,-73.99563495302904,Pizza Place
citizenM Bowery,40.720599497806894,-73.99357438087463,The Butcher's Daughter,40.720592723672716,-73.99490554160472,Vegetarian / Vegan Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,Loreley Beer Garden,40.721381014857954,-73.99280518282161,Beer Garden
citizenM Bowery,40.720599497806894,-73.99357438087463,Lovely Day,40.721835724881146,-73.99450364083316,Café
citizenM Bowery,40.720599497806894,-73.99357438087463,Wayla,40.7182908437571,-73.99258397519588,Thai Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,Forsythia,40.72255,-73.992485,Italian Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,Emporio,40.72263320366371,-73.99512464627406,Italian Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,M'o Gelato,40.720695,-73.996622,Ice Cream Shop
citizenM Bowery,40.720599497806894,-73.99357438087463,Black Seed Bagels,40.720846,-73.994689,Bagel Shop
citizenM Bowery,40.720599497806894,-73.99357438087463,Fiat Café,40.72144778983061,-73.9955451514848,Café
citizenM Bowery,40.720599497806894,-73.99357438087463,Water Lily Spa,40.719790839920265,-73.99525674732739,Massage Studio
citizenM Bowery,40.720599497806894,-73.99357438087463,Taïm Falafel and Smoothie Bar,40.721936090419106,-73.99627935019758,Falafel Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,Rice to Riches,40.721891,-73.995872,Dessert Shop
citizenM Bowery,40.720599497806894,-73.99357438087463,Balzem Mediterranean Cuisine & Wine Bar,40.72131300238958,-73.99561315225131,Mediterranean Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,"DECIEM, The Abnormal Beauty Company",40.72278964532097,-73.9947825729136,Cosmetics Shop
citizenM Bowery,40.720599497806894,-73.99357438087463,Mulberry Iconic Magazines,40.72114011227856,-73.99654874369917,Newsstand
citizenM Bowery,40.720599497806894,-73.99357438087463,canteenM Bowery,40.72065055844869,-73.99383597188397,Breakfast Spot
citizenM Bowery,40.720599497806894,-73.99357438087463,Rivington Playground,40.721299380277216,-73.99175435868896,Playground
citizenM Bowery,40.720599497806894,-73.99357438087463,Milk & Cream Cereal Bar,40.71950256062705,-73.99629715783664,Ice Cream Shop
citizenM Bowery,40.720599497806894,-73.99357438087463,Double Chicken Please,40.719534278094905,-73.99057030677795,Cocktail Bar
citizenM Bowery,40.720599497806894,-73.99357438087463,Pasquale Jones,40.7210784,-73.9967554,Pizza Place
citizenM Bowery,40.720599497806894,-73.99357438087463,Freeman Alley,40.72182089820377,-73.99252720677022,Street Art
citizenM Bowery,40.720599497806894,-73.99357438087463,Petee's Pie Company,40.719087,-73.990862,Pie Shop
citizenM Bowery,40.720599497806894,-73.99357438087463,CAVA,40.72192791798716,-73.99651188343245,Mediterranean Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,Wild Ginger Vegetarian Kitchen,40.7204313711967,-73.99663971306008,Asian Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,Bonnie Vee,40.72255282531704,-73.99195271734075,Cocktail Bar
citizenM Bowery,40.720599497806894,-73.99357438087463,Prince Street Pizza,40.72309326145674,-73.99452729447745,Pizza Place
citizenM Bowery,40.720599497806894,-73.99357438087463,Shoo Shoo,40.72010133447542,-73.9960567982959,Mediterranean Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,Urban Backyard,40.720849178151305,-73.99668710726137,Coffee Shop
citizenM Bowery,40.720599497806894,-73.99357438087463,French Cheese Board,40.72184492813248,-73.99606515963922,Cheese Shop
citizenM Bowery,40.720599497806894,-73.99357438087463,Go Believe Bakery,40.71836557553882,-73.99449033875533,Bakery
citizenM Bowery,40.720599497806894,-73.99357438087463,Ruby's Café,40.722292,-73.996248,Australian Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,Café Leon Dore,40.722157,-73.99606,Café
citizenM Bowery,40.720599497806894,-73.99357438087463,Le Labo,40.723025198832346,-73.99404323590754,Cosmetics Shop
citizenM Bowery,40.720599497806894,-73.99357438087463,Rhizome,40.72224104286043,-73.99302609127328,Art Gallery
citizenM Bowery,40.720599497806894,-73.99357438087463,The Chai Spot,40.71943693782516,-73.99618510772193,Tea Room
citizenM Bowery,40.720599497806894,-73.99357438087463,Sonnyboy,40.72057758609427,-73.99005876573494,Australian Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,Van Leeuwen Ice Cream,40.722108,-73.996085,Ice Cream Shop
citizenM Bowery,40.720599497806894,-73.99357438087463,Ray’s Bar,40.721123,-73.992581,Bar
citizenM Bowery,40.720599497806894,-73.99357438087463,Sperone Westwater,40.723193051009986,-73.99268196035209,Art Gallery
citizenM Bowery,40.720599497806894,-73.99357438087463,Seamore's,40.7206163796341,-73.99682302260751,Seafood Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,Aimé Leon Dore,40.72219119702172,-73.99603933095932,Clothing Store
citizenM Bowery,40.720599497806894,-73.99357438087463,Green Garden Village,40.719034,-73.995982,Chinese Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,Little Cupcake Bakeshop,40.72295058086946,-73.99491007902327,Cupcake Shop
citizenM Bowery,40.720599497806894,-73.99357438087463,Di Palo Fine Foods,40.71914769980916,-73.99657675353625,Gourmet Shop
citizenM Bowery,40.720599497806894,-73.99357438087463,Matchaful,40.722131,-73.996251,Café
citizenM Bowery,40.720599497806894,-73.99357438087463,Singapore Malaysia Beef Jerky,40.71852709684469,-73.99582403497948,Snack Place
citizenM Bowery,40.720599497806894,-73.99357438087463,Happy Bones,40.7206477431811,-73.9971250494221,Coffee Shop
citizenM Bowery,40.720599497806894,-73.99357438087463,Double Crispy Bakery Inc,40.71855442955685,-73.99511739741997,Bakery
citizenM Bowery,40.720599497806894,-73.99357438087463,Phở Bằng,40.71942478206701,-73.99636711972154,Vietnamese Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,Vanessa's Dumpling House,40.718316255518644,-73.99188498001898,Dumpling Restaurant
citizenM Bowery,40.720599497806894,-73.99357438087463,Antler Beer and Wine Dispensary,40.71969482573157,-73.9902510369686,Bar
citizenM Bowery,40.720599497806894,-73.99357438087463,The Box,40.72183514522036,-73.99200009718089,Nightclub
citizenM Bowery,40.720599497806894,-73.99357438087463,Nam Son Vietnamese Restaurant,40.718214526047454,-73.99434463491643,Vietnamese Restaurant
W New York - Times Square,40.75929565924598,-73.98557268083096,Hamilton: An American Musical,40.75910671426748,-73.98669719696045,Performing Arts Venue
W New York - Times Square,40.75929565924598,-73.98557268083096,Brooks Atkinson Theatre,40.76000064275874,-73.98695468902588,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,Times Square Building,40.758013161550835,-73.98557692419998,Office
W New York - Times Square,40.75929565924598,-73.98557268083096,Waitress The Musical,40.760180269390105,-73.98686500121237,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,Lunt-Fontanne Theatre,40.759071970005245,-73.98586181724355,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,Richard Rodgers Theatre,40.759147347641516,-73.98669719696045,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,Barrymore Theatre,40.76010087888949,-73.98629242922703,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,Lion King Broadway Musical,40.75748093393903,-73.98562260838094,Concert Hall
W New York - Times Square,40.75929565924598,-73.98557268083096,Shubert Theatre,40.75811487664373,-73.9873630991227,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,To Kill A Mockingbird,40.75810171979763,-73.98722566156982,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,Minskoff Theatre,40.75738906224092,-73.98553701970972,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,Imperial Theatre,40.75888,-73.98731,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,P.S. Kitchen,40.760691,-73.986476,Vegetarian / Vegan Restaurant
W New York - Times Square,40.75929565924598,-73.98557268083096,W New York - Times Square,40.75929565924598,-73.98557268083096,Hotel
W New York - Times Square,40.75929565924598,-73.98557268083096,The Walter Kerr Theatre,40.76061320906541,-73.98572244899813,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,Red Stairs Times Square,40.75912962886132,-73.98492744623354,Plaza
W New York - Times Square,40.75929565924598,-73.98557268083096,Sony Hall,40.759252964389084,-73.98726994209605,Concert Hall
W New York - Times Square,40.75929565924598,-73.98557268083096,Hadestown,40.760681,-73.985585,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,Hershey's Chocolate World,40.75932355415167,-73.98447382376912,Chocolate Shop
W New York - Times Square,40.75929565924598,-73.98557268083096,Music Box Theatre,40.75879772894823,-73.98723963157622,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,Booth Theatre,40.75829057743089,-73.98689103380539,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,Disney store (Disney Store),40.758434035761724,-73.98550593143882,Toy / Game Store
W New York - Times Square,40.75929565924598,-73.98557268083096,The Rum House,40.759711,-73.986107,Cocktail Bar
W New York - Times Square,40.75929565924598,-73.98557268083096,Margon,40.757865,-73.983976,Cuban Restaurant
W New York - Times Square,40.75929565924598,-73.98557268083096,La Masseria,40.76091947661139,-73.98652920755679,Italian Restaurant
W New York - Times Square,40.75929565924598,-73.98557268083096,Samuel J. Friedman Theatre,40.76025396175909,-73.98694799126305,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,Times Square,40.75869851969072,-73.98535883945247,Plaza
W New York - Times Square,40.75929565924598,-73.98557268083096,Ichiran,40.760245609126,-73.98335538523675,Ramen Restaurant
W New York - Times Square,40.75929565924598,-73.98557268083096,Gerald Schoenfeld Theatre,40.758762523549755,-73.9873043151459,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,John Golden Theatre,40.75911966049054,-73.98771969107158,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,Bernard B. Jacobs Theatre,40.759176753972824,-73.98746756844206,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,Sushi By Bou,40.75867901649882,-73.98304500009718,Sushi Restaurant
W New York - Times Square,40.75929565924598,-73.98557268083096,Junior's Restaurant & Bakery,40.758349343546215,-73.98651265011574,American Restaurant
W New York - Times Square,40.75929565924598,-73.98557268083096,Marquis Theatre,40.75883196070828,-73.98637228998474,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,M&M's World,40.76008887772021,-73.98427045878545,Candy Store
W New York - Times Square,40.75929565924598,-73.98557268083096,Hotel Riu Plaza New York Times Square,40.76017910501307,-73.98802929364761,Resort
W New York - Times Square,40.75929565924598,-73.98557268083096,Broadhurst Theatre,40.758131546372624,-73.98774426765839,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,The Times Square EDITION,40.759100344845656,-73.98438189259569,Hotel
W New York - Times Square,40.75929565924598,-73.98557268083096,Ambassador Theatre,40.76119364668601,-73.98506355399162,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,Amorino,40.75939621146772,-73.9882007509741,Ice Cream Shop
W New York - Times Square,40.75929565924598,-73.98557268083096,Majestic Theatre,40.758267590709956,-73.98810677744484,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,Lyceum Theatre,40.75760850196806,-73.98463416850907,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,Carmine’s Italian Restaurant,40.7574973,-73.9867788,Italian Restaurant
W New York - Times Square,40.75929565924598,-73.98557268083096,Eugene O'Neill Theatre,40.76131490999099,-73.98582944307188,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,St. James Theatre,40.75823640683088,-73.98808182360423,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,Hyatt Centric Times Square New York,40.75739571461923,-73.98422209549119,Hotel
W New York - Times Square,40.75929565924598,-73.98557268083096,Starbucks Reserve,40.759393,-73.985288,Coffee Shop
W New York - Times Square,40.75929565924598,-73.98557268083096,Toasties,40.760220020742196,-73.98315708787571,Sandwich Place
W New York - Times Square,40.75929565924598,-73.98557268083096,Strand Book Store Kiosk,40.75749546751178,-73.98584196462518,Bookstore
W New York - Times Square,40.75929565924598,-73.98557268083096,Masseria Caffe' & Bakery,40.760679,-73.985778,Café
W New York - Times Square,40.75929565924598,-73.98557268083096,LINE Friends Store,40.75774317795574,-73.98571765750089,Toy / Game Store
W New York - Times Square,40.75929565924598,-73.98557268083096,New York Marriott Marquis,40.758725234649525,-73.98624265505508,Hotel
W New York - Times Square,40.75929565924598,-73.98557268083096,SEPHORA,40.7585862,-73.9858202,Cosmetics Shop
W New York - Times Square,40.75929565924598,-73.98557268083096,Krispy Kreme Flagship,40.76033794115424,-73.98493503631131,Donut Shop
W New York - Times Square,40.75929565924598,-73.98557268083096,Dunkin',40.7600598,-73.9874554,Donut Shop
W New York - Times Square,40.75929565924598,-73.98557268083096,Junior's Restaurant,40.760829115440394,-73.98442916213794,American Restaurant
W New York - Times Square,40.75929565924598,-73.98557268083096,Glass House Tavern,40.7601449036437,-73.98662695439016,Bar
W New York - Times Square,40.75929565924598,-73.98557268083096,Kimpton Muse Hotel,40.757808,-73.983764,Hotel
W New York - Times Square,40.75929565924598,-73.98557268083096,Baked By Melissa,40.75954878915349,-73.98541554434459,Bakery
W New York - Times Square,40.75929565924598,-73.98557268083096,Olive Garden,40.75941434851957,-73.98470179681998,Italian Restaurant
W New York - Times Square,40.75929565924598,-73.98557268083096,Starlite Deli,40.75784603573663,-73.98673963439869,Deli / Bodega
W New York - Times Square,40.75929565924598,-73.98557268083096,Bubba Gump Shrimp Co.,40.7572071,-73.9863737,Seafood Restaurant
W New York - Times Square,40.75929565924598,-73.98557268083096,Sushi Lab,40.758476,-73.98321,Sushi Restaurant
W New York - Times Square,40.75929565924598,-73.98557268083096,citizenM Hotel New York Times Square,40.761691026346256,-73.98495316332877,Hotel
W New York - Times Square,40.75929565924598,-73.98557268083096,Los Tacos No. 1,40.757237,-73.987454,Taco Place
W New York - Times Square,40.75929565924598,-73.98557268083096,Bond 45,40.759187878078,-73.98630863742551,Italian Restaurant
W New York - Times Square,40.75929565924598,-73.98557268083096,Carolines on Broadway,40.76096020501323,-73.98426734799622,Comedy Club
W New York - Times Square,40.75929565924598,-73.98557268083096,Starbucks,40.760041,-73.985579,Coffee Shop
W New York - Times Square,40.75929565924598,-73.98557268083096,Sanctuary Hotel New York,40.75837,-73.9832957,Hotel
W New York - Times Square,40.75929565924598,-73.98557268083096,Dutch Fred's,40.76070039020589,-73.98791378713977,Gastropub
W New York - Times Square,40.75929565924598,-73.98557268083096,American Eagle & Aerie Store,40.7588846,-73.9854833,Clothing Store
W New York - Times Square,40.75929565924598,-73.98557268083096,Winter Garden Theatre,40.761405000079854,-73.98355456783145,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,Dos Caminos,40.7593727,-73.9853281,Mexican Restaurant
W New York - Times Square,40.75929565924598,-73.98557268083096,Del Frisco's Double Eagle Steakhouse,40.7594099,-73.98222,Steakhouse
W New York - Times Square,40.75929565924598,-73.98557268083096,Havana Central Times Square,40.75831140161123,-73.98432298452846,Cuban Restaurant
W New York - Times Square,40.75929565924598,-73.98557268083096,George M. Cohan Statue,40.75912170153973,-73.98496096766561,Outdoor Sculpture
W New York - Times Square,40.75929565924598,-73.98557268083096,Circle in the Square Theatre,40.761934737805,-73.98508787155151,Theater
W New York - Times Square,40.75929565924598,-73.98557268083096,16 Handles,40.760256,-73.983892,Ice Cream Shop
W New York - Times Square,40.75929565924598,-73.98557268083096,Hard Rock Cafe,40.75703518267677,-73.98661120492818,Theme Restaurant
